SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
FLAIR,EQ,297.3,300,291.05,299.25,299.1,293.65,14820,4417522.1,18-MAY-2024,915,INE00Y201027,
FLEXITUFF,BE,33,33,32,32.35,32,32.5,2924,94625.75,18-MAY-2024,18,INE060J01017,
FLFL,BZ,2,2.1,1.95,2.05,2.05,2,31251,64255.7,18-MAY-2024,30,INE452O01016,
FLUOROCHEM,EQ,3225.05,3260,3225.05,3239.1,3240,3239.25,3357,10898414.2,18-MAY-2024,614,INE09N301011,
FMCGIETF,EQ,57.63,57.64,57.19,57.44,57.53,57.28,43229,2480990.32,18-MAY-2024,255,INF109KC19V3,
FMGOETZE,EQ,377.1,391.8,376.05,388.75,387,376.85,95102,36822742.5,18-MAY-2024,2936,INE529A01010,
FMNL,BE,6.4,6.5,5.95,6.35,6.2,6.25,20101,123661.7,18-MAY-2024,56,INE360L01017,
FOCUS,EQ,153.95,156.85,151.25,154.05,154,153.2,29562,4565688.4,18-MAY-2024,395,INE593W01028,
FONEBOX,SM,162.65,165,162.65,163.45,165,169,3000,490300,18-MAY-2024,2,INE0Q4701019,
FOODSIN,EQ,147.15,153.9,146.5,150.55,152.3,148,158358,23527736.75,18-MAY-2024,839,INE976E01023,
FORCEMOT,EQ,8862.5,9030,8461,8898.3,8893,8862.5,10249,90888903.2,18-MAY-2024,2038,INE451A01017,
FORTIS,EQ,451.85,454,447.05,452.75,453,450.55,32099,14489565.75,18-MAY-2024,1672,INE061F01013,
FOSECOIND,EQ,3539.95,3574.95,3500,3507.35,3500,3521.7,309,1086016.4,18-MAY-2024,82,INE519A01011,
FROG,SM,263,268,258,263.7,264.9,256.3,57600,15227720,18-MAY-2024,127,INE385O01018,
FSC,BZ,5.25,5.4,4.9,5.4,5.1,5.15,8115,43397.15,18-MAY-2024,37,INE935Q01015,
FSL,EQ,199.4,199.8,196.15,196.65,196.3,198.4,228683,45176417.1,18-MAY-2024,3186,INE684F01012,
FUSION,EQ,472.15,485.4,472.15,480.75,480.95,476.85,39506,18984551.4,18-MAY-2024,1587,INE139R01012,
GABRIEL,EQ,368.05,380,368.05,375.65,376,368.9,51699,19404450.3,18-MAY-2024,2672,INE524A01029,
GAEL,EQ,155.65,159.5,154.5,156.55,156,154.5,139602,21901134.9,18-MAY-2024,3152,INE036B01030,
GAIL,EQ,206,210.35,205.5,208.75,208.55,203.9,9695039,2020434133.1,18-MAY-2024,46828,INE129A01019,
GALAXYSURF,EQ,2614,2614,2567.65,2572.95,2572,2613.45,2305,5946318.55,18-MAY-2024,487,INE600K01018,
GALLANTT,BE,285,295.5,282.95,290.5,290,282.95,23788,6863701.5,18-MAY-2024,205,INE297H01019,
GANDHAR,EQ,225.75,227.15,224.1,226.05,226,224.5,80496,18193613.2,18-MAY-2024,2133,INE717W01049,
GANDHITUBE,EQ,856.1,856.1,838.7,846.6,851.85,856.05,2471,2082624.6,18-MAY-2024,271,INE524B01027,
GANECOS,EQ,1115,1149,1096.05,1136.5,1136.85,1105.5,30303,34438223.55,18-MAY-2024,2084,INE845D01014,
GANESHBE,EQ,155.55,156.55,153.25,155.2,154.7,153.2,29466,4581556.9,18-MAY-2024,1014,INE388A01029,
GANESHHOUC,EQ,830.05,861.5,830.05,846.4,845.75,828.55,17261,14644562.35,18-MAY-2024,934,INE460C01014,
GANGAFORGE,BE,8.25,8.55,8,8.45,8.5,8.25,117937,987940.45,18-MAY-2024,344,INE691Z01023,
GANGESSECU,EQ,158.45,158.45,153.9,154.45,153.9,153.8,1658,256673.9,18-MAY-2024,75,INE335W01016,
GARFIBRES,EQ,3250.65,3276.85,3205.1,3230.35,3232,3250.65,798,2582320.25,18-MAY-2024,233,INE276A01018,
GATECH,BE,1.4,1.4,1.3,1.4,1.4,1.35,238836,329338.15,18-MAY-2024,241,INE224E01028,
GATECHDVR,BE,3.1,3.2,3.05,3.2,3.2,3.05,28513,91071.1,18-MAY-2024,69,INE224E01036,
GATEWAY,EQ,108.8,108.8,106.35,106.9,107.2,108.8,72399,7761474.95,18-MAY-2024,1219,INE079J01017,
GAYAHWS,BE,1.35,1.4,1.3,1.3,1.35,1.35,39981,54614.3,18-MAY-2024,62,INE287Z01012,
GAYAPROJ,BZ,6.5,6.5,6.5,6.5,6.5,6.2,5546,36049,18-MAY-2024,17,INE336H01023,
GEECEE,EQ,310.25,318.8,307.35,311.4,309.5,310.2,3306,1032324.7,18-MAY-2024,190,INE916G01016,
GEEKAYWIRE,EQ,100.25,103.2,99.55,102.6,102.1,100.8,61559,6277801.9,18-MAY-2024,871,INE669X01024,
GENCON,EQ,40,41.3,39.1,40.35,40.65,40,12382,500960.3,18-MAY-2024,126,INE854S01022,
GENESYS,EQ,566.9,586,558.05,584.95,585.7,559.6,61267,35520514.85,18-MAY-2024,1359,INE727B01026,
GENSOL,EQ,887,928.95,871.6,928.2,928.95,884.75,73435,66701066.45,18-MAY-2024,2942,INE06H201014,
GENUSPAPER,EQ,23.05,23.5,22.85,23.05,23.05,23,230452,5338255.95,18-MAY-2024,636,INE949P01018,
GENUSPOWER,EQ,319.95,324.9,318,321.4,320.95,314.1,222947,71820610.35,18-MAY-2024,4212,INE955D01029,
GEOJITFSL,EQ,106.7,108.4,106.4,107.85,107.95,106.1,144073,15535566.75,18-MAY-2024,2109,INE007B01023,
GEPIL,EQ,335.6,345,335.55,341.4,341.2,334.25,90501,30877639.3,18-MAY-2024,2613,INE878A01011,
GESHIP,EQ,1025,1073.75,1025,1069.2,1068.5,1023.6,278631,296428572.25,18-MAY-2024,8789,INE017A01032,
GET&D,BE,1312.05,1312.05,1306,1312.05,1312.05,1249.6,16448,21578316.15,18-MAY-2024,438,INE200A01026,
GFLLIMITED,EQ,76.5,76.85,75.05,75.85,75.5,75.45,23300,1768054.3,18-MAY-2024,415,INE538A01037,
GHCL,EQ,503.7,506.7,500.2,501.5,500.7,500.45,6290,3157978.1,18-MAY-2024,502,INE539A01019,
GHCLTEXTIL,EQ,84.45,85.95,84.4,84.75,85,84.9,18362,1560418.25,18-MAY-2024,344,INE0PA801013,
GICHSGFIN,EQ,214.9,216.85,213.05,215.85,215.75,213.65,67863,14611079.8,18-MAY-2024,1118,INE289B01019,
GICRE,EQ,344.6,345.6,342,344.45,344,342.95,136375,46977166,18-MAY-2024,2694,INE481Y01014,
GILLANDERS,BE,82,83.95,81,83.55,83.65,80.35,1745,145249.3,18-MAY-2024,33,INE047B01011,
GILLETTE,EQ,6807.05,6915.7,6807,6820.3,6807,6874,1350,9269216.55,18-MAY-2024,456,INE322A01010,
GILT5YBEES,EQ,55.56,56.5,54.68,55.86,55.8,55.8,87820,4902692.92,18-MAY-2024,112,INF204KC1030,
GINNIFILA,EQ,36.35,37.35,36.3,36.75,36.6,36.25,18711,690047.35,18-MAY-2024,134,INE424C01010,
GIPCL,EQ,191.1,193.65,189.15,190.45,191.5,190.45,155833,29752091.1,18-MAY-2024,2512,INE162A01010,
GIRIRAJ,ST,464.15,464.15,464.15,464.15,464.15,442.05,250,116037.5,18-MAY-2024,1,INE614Z01017,
GKWLIMITED,BE,2295,2384,2295,2336.55,2295.05,2281,83,192649.15,18-MAY-2024,19,INE528A01020,
GLAND,EQ,1799.75,1799.75,1771,1779.2,1778,1791.25,6945,12405145.1,18-MAY-2024,1059,INE068V01023,
GLAXO,EQ,2385,2401.35,2342,2359.55,2369,2287,126099,300283220.6,18-MAY-2024,6090,INE159A01016,
GLENMARK,EQ,1020,1048,1019.55,1042.45,1041.5,1019.55,94679,98400939.15,18-MAY-2024,5047,INE935A01035,
GLFL,BE,9.25,9.25,9.25,9.25,9.25,8.85,3110,28767.5,18-MAY-2024,20,INE540A01017,
GLOBAL,BE,241.55,245.85,236.1,241.7,241.6,241.6,12527,3025176.65,18-MAY-2024,183,INE291W01029,
GLOBALVECT,BE,199.1,199.1,199.1,199.1,199.1,195.2,6374,1269063.4,18-MAY-2024,11,INE792H01019,
GLOBE,EQ,3.3,3.35,3.15,3.25,3.25,3.25,662291,2165682.3,18-MAY-2024,533,INE581X01021,
GLOBUSSPR,EQ,769.4,771.2,763.5,767.6,765.65,763.8,6320,4852890.9,18-MAY-2024,725,INE615I01010,
GLOSTERLTD,EQ,859.95,859.95,837.95,840.55,840.95,860.45,160,135168.05,18-MAY-2024,20,INE350Z01018,
GLS,EQ,834,840,817.1,822.55,823.8,834,8446,6973511.1,18-MAY-2024,639,INE03Q201024,
GMBREW,EQ,792.05,793,785.95,790.1,790,781.15,25297,19975471.5,18-MAY-2024,1572,INE075D01018,
GMDCLTD,EQ,429.35,442,428.85,435.45,435.8,428.5,1092162,477392356.2,18-MAY-2024,14188,INE131A01031,
GMMPFAUDLR,EQ,1408,1413.95,1390,1395.9,1395.1,1404.7,7417,10381543.55,18-MAY-2024,866,INE541A01023,
GMRINFRA,EQ,86.3,86.9,85.8,86,86.2,86.05,3538755,305216321.8,18-MAY-2024,11047,INE776C01039,
GMRP&UI,EQ,71.9,71.9,71.1,71.9,71.9,68.5,2808671,201758382.75,18-MAY-2024,2310,INE0CU601026,
GNA,EQ,406,415,404.15,406.2,407.6,405.45,12787,5221659.55,18-MAY-2024,709,INE934S01014,
GNFC,EQ,672,673.05,665,668.25,667,670.65,49943,33451419.9,18-MAY-2024,1820,INE113A01013,
GOACARBON,EQ,863,864,855,860.3,858.5,860.35,12306,10589496.9,18-MAY-2024,821,INE426D01013,
GOCLCORP,EQ,406.35,422,406.35,419.7,417,409,22022,9203274.85,18-MAY-2024,1274,INE077F01035,
GOCOLORS,EQ,1025.95,1045,1013.35,1028.5,1029.9,1014.75,5107,5256820,18-MAY-2024,454,INE0BJS01011,
GODFRYPHLP,EQ,4040,4185,4039.65,4160.85,4140.4,3992.65,26860,111425544.95,18-MAY-2024,4084,INE260B01028,
GODHA,EQ,0.65,0.7,0.65,0.65,0.7,0.65,2085096,1393359.3,18-MAY-2024,784,INE925Y01036,
GODREJAGRO,EQ,555.4,559.9,554.5,555.95,555.65,555.4,16199,9023521.3,18-MAY-2024,731,INE850D01014,
GODREJCP,EQ,1301.7,1308.8,1290.05,1299.4,1305.9,1295.1,33004,42862059.1,18-MAY-2024,2933,INE102D01028,
GODREJIND,EQ,786.75,794.7,781.8,786.8,788,798.05,59404,46835469.3,18-MAY-2024,3114,INE233A01035,
GODREJPROP,EQ,2869.8,2880.9,2838.5,2856.05,2842.8,2852.8,44071,125938356.6,18-MAY-2024,2914,INE484J01027,
GOENKA,BZ,0.75,0.8,0.7,0.8,0.8,0.75,78092,59723.65,18-MAY-2024,66,INE516K01024,
GOKEX,EQ,849.2,859.4,823.7,842.65,836.15,838.8,11069,9365070.65,18-MAY-2024,1017,INE887G01027,
GOKUL,BE,41.5,43.55,41.45,43.45,43.55,41.5,553569,24064150.95,18-MAY-2024,237,INE020J01029,
GOKULAGRO,EQ,148.2,149.4,144.1,147.65,148.5,147.15,38643,5713048.7,18-MAY-2024,1102,INE314T01025,
GOLD1,EQ,62.54,63.95,62.54,63.08,63.07,62.34,56168,3548050.87,18-MAY-2024,635,INF174KA1HJ8,
GOLDBEES,EQ,63.8,64.19,62.23,62.89,62.82,61.96,1786212,112089162.2,18-MAY-2024,7571,INF204KB17I5,
GOLDCASE,EQ,11.85,12.15,11.75,11.84,11.83,11.73,78685,932453.47,18-MAY-2024,769,INF0R8F01042,
GOLDETF,EQ,73.14,75.88,72.5,73.16,73.67,72.6,66232,4849070.59,18-MAY-2024,442,INF769K01JP9,
GOLDETFADD,EQ,72.71,73.59,72.7,73.59,73.59,72.64,557,40581.55,18-MAY-2024,10,INF740KA1SW3,
GOLDIAM,EQ,166.45,171.8,166.45,171.15,170.65,166.1,94904,16153247.6,18-MAY-2024,973,INE025B01025,
GOLDIETF,EQ,65.3,65.3,63.89,64.6,64.72,63.89,106578,6870593.7,18-MAY-2024,717,INF109KC1NT3,
GOLDSHARE,EQ,63,64.05,62.65,63.15,63.05,62.4,46149,2930846.85,18-MAY-2024,402,INF789F1AUX7,
GOLDSTAR,SM,13.65,13.7,13.5,13.7,13.7,13.65,78750,1067062.5,18-MAY-2024,7,INE405Y01021,
GOLDTECH,EQ,121.8,127.45,121.25,124.45,124.3,123.7,4610,574445.3,18-MAY-2024,104,INE805A01014,
GOODLUCK,EQ,909.9,939,897.05,932.5,930,896.85,43978,40683108.95,18-MAY-2024,2101,INE127I01024,
GOPAL,EQ,349,349,342,343.05,342.25,344.3,20400,7045948.9,18-MAY-2024,842,INE0L9R01028,
GOYALALUM,BE,10.05,10.35,9.55,10.3,10.35,9.95,372279,3777022.75,18-MAY-2024,1113,INE705X01026,
GOYALSALT,SM,202,202,194,197.25,194,202,3000,594600,18-MAY-2024,5,INE0QFE01017,
GPIL,EQ,916.6,927,909.1,918.55,926,908.5,54436,49889495.95,18-MAY-2024,1488,INE177H01021,
GPPL,EQ,211.6,212.85,209.1,210.5,210.8,211,435530,92109093.55,18-MAY-2024,4948,INE517F01014,
GPTHEALTH,EQ,160,163.45,158.05,162.6,162.85,158.5,90920,14694462.25,18-MAY-2024,1377,INE486R01017,
GPTINFRA,BE,257.4,257.4,250,254.55,256,245.15,166152,42411912.8,18-MAY-2024,1602,INE390G01014,
GRANULES,EQ,404,408,403.2,406.75,406.1,401.95,169373,68825718.45,18-MAY-2024,2139,INE101D01020,
GRAPHISAD,SM,46.65,46.65,46.6,46.6,46.6,47.45,2400,111900,18-MAY-2024,2,INE0POU01017,
GRAPHITE,EQ,604.85,624.5,604.85,618.65,616,602.9,293060,180421584.85,18-MAY-2024,8753,INE371A01025,
GRASIM,EQ,2444,2448.5,2424.35,2434.35,2435.75,2423.65,47519,115734065.55,18-MAY-2024,3142,INE047A01021,
GRASIMPP,E1,1145,1158,1145,1157.95,1158,1146.35,50,57881.55,18-MAY-2024,11,IN9047A01011,
GRAVITA,EQ,960.8,974,931.35,968.1,969.95,960.8,21910,21126296.65,18-MAY-2024,1552,INE024L01027,
GRCL,SM,351.9,351.9,351.9,351.9,351.9,335.15,1000,351900,18-MAY-2024,2,INE0LVM01018,
GREAVESCOT,EQ,134.7,136,133.8,134.35,134.25,133.85,165744,22372745.25,18-MAY-2024,1779,INE224A01026,
GREENCHEF,SM,82,84,82,83.7,83.95,84.25,12800,1060280,18-MAY-2024,13,INE0O7P01015,
GREENLAM,EQ,592.05,615,577.05,583.2,580.5,590.6,23979,14264490,18-MAY-2024,1343,INE544R01021,
GREENPANEL,EQ,300.8,302.8,298.7,300.55,300.5,297.3,26811,8056228.2,18-MAY-2024,1437,INE08ZM01014,
GREENPLY,EQ,250,254,250,253.5,253,246.3,48507,12243254.7,18-MAY-2024,1247,INE461C01038,
GREENPOWER,EQ,21,21.55,21,21.35,21.35,20.85,1542931,32832800.4,18-MAY-2024,4196,INE999K01014,
GRETEX,ST,121.6,121.6,121.6,121.6,121.6,115.85,3000,364800,18-MAY-2024,1,INE985P01012,
GRINDWELL,EQ,2376,2398.95,2311.2,2363.9,2375,2376.3,3399,8051178.3,18-MAY-2024,737,INE536A01023,
GRINFRA,EQ,1570,1580,1521.05,1538.05,1557,1560.75,17747,27615532.55,18-MAY-2024,1574,INE201P01022,
GRMOVER,EQ,144.95,147,140,146.25,146,143.05,50589,7358734.65,18-MAY-2024,1155,INE192H01020,
GROBTEA,EQ,899.9,937.05,892.9,904.95,909.8,894.35,288,260236.2,18-MAY-2024,40,INE646C01018,
GRPLTD,EQ,7667.65,7667.65,7667.65,7667.65,7667.65,7302.55,332,2545659.8,18-MAY-2024,48,INE137I01015,
GRSE,EQ,1087,1135,1083.05,1129.75,1132.8,1084.35,856671,960195813.45,18-MAY-2024,21284,INE382Z01011,
GRWRHITECH,EQ,1670,1700,1635,1649.85,1656.9,1664.6,4374,7212373.65,18-MAY-2024,452,INE291A01017,
GSEC10IETF,EQ,229.7,229.7,229.7,229.7,229.7,229.5,4,918.8,18-MAY-2024,1,INF109KC18O0,
GSEC10YEAR,EQ,25.81,25.82,25.8,25.8,25.8,25.98,76,1960.84,18-MAY-2024,3,INF769K01KF8,
GSEC5IETF,EQ,56.2,56.2,55.7,56.2,56.2,56.16,145,8146.5,18-MAY-2024,9,INF109KC14A8,
GSFC,EQ,237.05,240.75,237.05,238.9,238.5,236.85,541463,129503034.85,18-MAY-2024,6520,INE026A01025,
GSLSU,EQ,211.95,213.4,210,212.2,211.3,210.3,8370,1772915.45,18-MAY-2024,156,INE0JSX01015,
GSPL,EQ,295.2,298.2,295.15,297.4,296.55,295.2,213535,63475709.35,18-MAY-2024,5060,INE246F01010,
GSS,EQ,107.5,107.5,105.7,106.2,106.75,106.35,6398,681770.5,18-MAY-2024,137,INE871H01011,
GTECJAINX,BE,74.35,74.35,74.3,74.3,74.3,70.85,47,3493.45,18-MAY-2024,3,INE586X01012,
GTL,BE,12.75,12.75,12.75,12.75,12.75,12.15,101982,1300270.5,18-MAY-2024,149,INE043A01012,
GTLINFRA,EQ,1.5,1.6,1.5,1.6,1.6,1.55,16737640,26043312.25,18-MAY-2024,6122,INE221H01019,
GTPL,EQ,173.3,175.3,172.5,173.45,173.1,173.75,9410,1635761.35,18-MAY-2024,273,INE869I01013,
GUFICBIO,EQ,345,348,338.25,343.2,348,344.75,21589,7402151.1,18-MAY-2024,1267,INE742B01025,
GUJALKALI,EQ,814.1,816.25,805.1,812.95,810.35,809.15,14359,11677866.85,18-MAY-2024,786,INE186A01019,
GUJAPOLLO,EQ,263.45,267.5,260.1,265.2,265.45,263.5,689,182218.6,18-MAY-2024,40,INE826C01016,
GUJGASLTD,EQ,555,558.2,551.15,553.75,554.5,551.7,109258,60663650.9,18-MAY-2024,3281,INE844O01030,
GUJRAFFIA,EQ,41.85,43,39.8,42.5,41.1,41.9,1798,75767.4,18-MAY-2024,31,INE610B01024,
GULFOILLUB,EQ,933.25,933.25,920,926.05,929,933.25,28923,26819340.8,18-MAY-2024,2004,INE635Q01029,
GULFPETRO,EQ,64.35,64.85,63.35,64.35,64,64.35,20264,1302980.5,18-MAY-2024,245,INE586G01017,
GULPOLY,EQ,201,201.75,198.5,199.4,199,200.55,27616,5524458.4,18-MAY-2024,845,INE255D01024,
GVKPIL,EQ,11.1,11.2,10.9,11.1,11.1,10.85,2339011,25959630.75,18-MAY-2024,3028,INE251H01024,
GVPTECH,EQ,10.65,11.25,10.65,11.2,11.15,10.75,103914,1156467.55,18-MAY-2024,186,INE382T01030,
HAL,EQ,4576,4755,4550,4730.5,4715.05,4531.7,1691965,7932798621.8,18-MAY-2024,87672,INE066F01020,
HAPPSTMNDS,EQ,819.5,826.05,816.75,818.3,819,819.5,52583,43178702.5,18-MAY-2024,3430,INE419U01012,
HAPPYFORGE,EQ,1065.4,1069.95,1043.65,1046.5,1046,1052.8,22765,23983792.5,18-MAY-2024,1393,INE330T01021,
HARDWYN,EQ,30.25,30.3,28.55,29.25,29.2,29.95,127003,3704390.5,18-MAY-2024,817,INE626Z01029,
HARIOMPIPE,EQ,604.8,615.3,591.9,605.7,605,623.05,82287,49670576.9,18-MAY-2024,2998,INE00EV01017,
HARRMALAYA,EQ,186.2,192,184.55,190.55,190.95,186.75,9957,1887152.05,18-MAY-2024,321,INE544A01019,
HARSHA,EQ,450.05,455,441.9,446.45,445,450,71164,31830027.45,18-MAY-2024,2749,INE0JUS01029,
HATHWAY,EQ,21.25,21.3,21,21.25,21.3,21.15,842218,17856018.15,18-MAY-2024,2163,INE982F01036,
HATSUN,EQ,1013.35,1039.35,1010.05,1020.45,1022.85,1013.35,1558,1589062.2,18-MAY-2024,207,INE473B01035,
HAVELLS,EQ,1810,1839.6,1802.05,1822.8,1825,1813.65,62562,113839875,18-MAY-2024,4315,INE176B01034,
HAVISHA,EQ,2.75,2.75,2.6,2.75,2.75,2.65,183234,498761.9,18-MAY-2024,113,INE293B01029,
HBLPOWER,EQ,540,543.6,534.5,539,539.5,537.5,175486,94638747.05,18-MAY-2024,5642,INE292B01021,
HBSL,EQ,91.25,91.9,88.5,91.9,91.9,87.55,27541,2516939.75,18-MAY-2024,207,INE550B01022,
HCC,EQ,37.4,38.2,37.35,37.9,38.05,37.25,4030886,152207757.1,18-MAY-2024,5870,INE549A01026,
HCG,EQ,366,370,359.4,360.25,359.65,364.35,24961,9039206.05,18-MAY-2024,687,INE075I01017,
HCL-INSYS,BE,18.75,18.75,18,18.45,18.5,17.9,221750,4138628.35,18-MAY-2024,584,INE236A01020,
HCLTECH,EQ,1335.05,1340,1333.05,1338.9,1339.2,1333.2,107491,143745625.95,18-MAY-2024,7051,INE860A01027,
HDFCAMC,EQ,3806,3806,3762.2,3786.6,3796,3784.5,24097,91230089,18-MAY-2024,3127,INE127D01025,
HDFCBANK,EQ,1466,1467.1,1463.05,1466.05,1466.35,1464.1,528557,774636045.3,18-MAY-2024,15995,INE040A01034,
HDFCBSE500,EQ,33.86,34.5,33.31,33.72,33.78,33.6,16652,560515.5,18-MAY-2024,134,INF179KC1EZ4,
HDFCGOLD,EQ,65.75,65.89,64.15,64.5,64.33,63.84,162126,10470275.3,18-MAY-2024,768,INF179KC1981,
HDFCGROWTH,EQ,109.55,109.9,108.81,109.29,109.77,109.42,1401,153211.26,18-MAY-2024,34,INF179KC1DJ0,
HDFCLIFE,EQ,570.05,571.95,566.75,569.4,569.2,570.2,145527,82930845.3,18-MAY-2024,4600,INE795G01014,
HDFCLIQUID,EQ,1000,1000,1000,1000,1000,1000.01,10,10000,18-MAY-2024,1,INF179KC1HE2,
HDFCLOWVOL,EQ,18.57,18.97,18.06,18.12,18.09,18.12,5580,101358.5,18-MAY-2024,56,INF179KC1HU8,
HDFCMID150,EQ,19.39,19.6,19.13,19.32,19.35,19.29,84385,1639187.5,18-MAY-2024,384,INF179KC1HT0,
HDFCMOMENT,EQ,34.25,34.25,33.53,34.12,34.2,33.81,55629,1893560.49,18-MAY-2024,488,INF179KC1HV6,
HDFCNEXT50,EQ,67.73,70.07,67.58,68.27,69.29,67.4,24639,1691271.66,18-MAY-2024,211,INF179KC1HS2,
HDFCNIF100,EQ,23.99,23.99,23.55,23.84,23.89,23.76,8635,205731.65,18-MAY-2024,57,INF179KC1HR4,
HDFCNIFBAN,EQ,48.84,49.36,48.81,48.85,48.9,48.3,43031,2101853.73,18-MAY-2024,53,INF179KC1HY0,
HDFCNIFIT,EQ,34.95,34.95,34.04,34.18,34.24,34.16,7444,254657.19,18-MAY-2024,41,INF179KC1IA8,
HDFCNIFTY,EQ,249,249,245.54,247.28,246.61,246.87,5360,1324006.65,18-MAY-2024,106,INF179KC1965,
HDFCPSUBK,EQ,72.28,72.46,71.13,71.67,71.77,71.27,4149,298889.09,18-MAY-2024,61,INF179KC1HW4,
HDFCPVTBAN,EQ,24.2,24.84,23.64,24.24,24.24,24.16,12025,291186.39,18-MAY-2024,35,INF179KC1HZ7,
HDFCQUAL,EQ,53.54,55,53.54,54.11,53.7,53.46,2817,151821.64,18-MAY-2024,30,INF179KC1DL6,
HDFCSENSEX,EQ,81.85,82.13,81.38,81.51,81.98,81.82,9858,804553.84,18-MAY-2024,98,INF179KC1HX2,
HDFCSILVER,EQ,87.26,89.8,87.26,88.98,89,84.78,206947,18346938.99,18-MAY-2024,789,INF179KC1DI2,
HDFCSML250,EQ,158,159.4,157.9,158.87,158.5,157.9,137534,21862424.03,18-MAY-2024,1294,INF179KC1FB2,
HDFCVALUE,EQ,128.39,128.39,126.66,126.86,126.87,126.56,1384,175557.08,18-MAY-2024,17,INF179KC1DK8,
HDIL,BZ,4.6,4.75,4.4,4.75,4.75,4.55,41675,192543.1,18-MAY-2024,112,INE191I01012,
HEADSUP,BE,13,13.45,13,13.1,13.25,12.95,5940,78307.35,18-MAY-2024,34,INE759V01019,
HEALTHADD,EQ,125.7,125.7,121.42,121.42,121.42,120.67,16,1948.55,18-MAY-2024,5,INF740KA1UF4,
HEALTHIETF,EQ,123,123.21,120.28,122.33,122.41,121.8,5432,664425.98,18-MAY-2024,58,INF109KC1Q72,
HEALTHY,EQ,12.3,12.6,12,12.29,12.3,12.28,50951,626197.86,18-MAY-2024,307,INF209KB10C2,
HECPROJECT,EQ,93.15,98,92,95.1,93.5,93.95,7666,727051.9,18-MAY-2024,90,INE558R01013,
HEG,EQ,2423.8,2533.35,2405.1,2485.05,2471,2412.75,225915,560136543.4,18-MAY-2024,8154,INE545A01016,
HEIDELBERG,EQ,196.4,197,195.2,195.9,195.95,196.4,29406,5762330.8,18-MAY-2024,769,INE578A01017,
HEMIPROP,EQ,212,212.15,208.6,209,208.65,210.55,130584,27393692.8,18-MAY-2024,2493,INE0AJG01018,
HERANBA,EQ,322.95,325,318.25,323.65,325,321.5,5035,1627997.7,18-MAY-2024,309,INE694N01015,
HERCULES,EQ,472.5,489.9,471.55,485.9,487.2,470.3,8984,4332370.35,18-MAY-2024,557,INE688E01024,
HERITGFOOD,EQ,361.4,367.85,358.95,364.5,364.55,359.2,110261,40240801.6,18-MAY-2024,2908,INE978A01027,
HEROMOTOCO,EQ,5118,5135.5,5095,5109.85,5100,5089.2,21635,110662925.5,18-MAY-2024,3555,INE158A01026,
HESTERBIO,EQ,1777.95,1806,1724.95,1761.2,1760.05,1777.5,986,1739115.9,18-MAY-2024,199,INE782E01017,
HEUBACHIND,EQ,392.6,398.55,391.5,393.55,396.65,392.25,7067,2792001.8,18-MAY-2024,422,INE492A01029,
HEXATRADEX,EQ,150,153.8,149.5,150.7,150.8,149.8,940,141935.85,18-MAY-2024,39,INE750M01017,
HFCL,EQ,97.55,101.4,97.25,100.95,100.9,96.6,8533694,856927445.15,18-MAY-2024,28030,INE548A01028,
HGINFRA,EQ,1399,1404,1370,1382.5,1376.5,1388.7,27457,38117066.4,18-MAY-2024,2396,INE926X01010,
HGS,EQ,826.95,834.55,826.95,829,828,826.7,1438,1193046.45,18-MAY-2024,206,INE170I01016,
HIGREEN,SM,198,202.7,194.8,201.75,202.7,193.05,33600,6712880,18-MAY-2024,36,INE0PIC01017,
HIKAL,EQ,298.85,301.3,298,298.6,298.5,297.95,21613,6471658.3,18-MAY-2024,943,INE475B01022,
HIL,EQ,2491,2520.05,2480.3,2510.65,2500,2494.2,1150,2884605.05,18-MAY-2024,174,INE557A01011,
HILTON,EQ,121.95,127.2,121,125.65,126,121.15,51653,6461999,18-MAY-2024,662,INE788H01017,
HIMATSEIDE,EQ,135,136.65,134.5,135.45,135.95,134.25,42370,5750873.15,18-MAY-2024,613,INE049A01027,
HINDALCO,EQ,662,662.9,657.5,660.35,659.8,655.45,467849,309045601.45,18-MAY-2024,8839,INE038A01020,
HINDCOMPOS,EQ,419.05,435,413.5,417.2,420.5,418.05,1318,556775.35,18-MAY-2024,137,INE310C01029,
HINDCON,BE,53.25,53.25,53.25,53.25,53.25,52.25,3591,191220.75,18-MAY-2024,14,INE642Y01029,
HINDCOPPER,EQ,387.5,389.8,384,388.25,389.7,383.95,5137309,1990040219.05,18-MAY-2024,18458,INE531E01026,
HINDMOTORS,EQ,40.55,40.55,39,40.55,40.55,38.65,6310722,254871248.3,18-MAY-2024,7305,INE253A01025,
HINDOILEXP,EQ,202.4,202.65,199.05,200.05,199.5,201.75,274966,55151326.25,18-MAY-2024,2362,INE345A01011,
HINDPETRO,EQ,508,508,502.45,505.05,504.4,506.95,477953,241888723.95,18-MAY-2024,8503,INE094A01015,
HINDUNILVR,EQ,2325,2332.9,2321.1,2327.15,2330.7,2320.35,73806,171758098.55,18-MAY-2024,5249,INE030A01027,
HINDWAREAP,EQ,398,403.95,391.35,398.4,398,395.45,37236,14809405.25,18-MAY-2024,1369,INE05AN01011,
